Type,Size,Density,Iterations,Seed,STD,Time
dense,160,0.1,100,0,1.56E-14,13
sparse,160,0.1,100,0,1.56E-14,1
dense,160,0.1,100,1,1.72E-14,7
sparse,160,0.1,100,1,1.72E-14,1
dense,160,0.1,100,2,1.51E-14,7
sparse,160,0.1,100,2,1.51E-14,7
dense,160,0.1,100,3,1.38E-14,11
sparse,160,0.1,100,3,1.38E-14,2
dense,160,0.1,100,4,1.50E-14,7
sparse,160,0.1,100,4,1.50E-14,2
dense,160,0.1,100,5,1.81E-14,8
sparse,160,0.1,100,5,1.81E-14,1
dense,160,0.1,100,6,1.60E-14,8
sparse,160,0.1,100,6,1.60E-14,2
dense,160,0.1,100,7,1.58E-14,8
sparse,160,0.1,100,7,1.58E-14,1
dense,160,0.1,100,8,1.54E-14,8
sparse,160,0.1,100,8,1.54E-14,2
dense,160,0.1,100,9,1.78E-14,8
sparse,160,0.1,100,9,1.78E-14,2
dense,320,0.1,100,0,2.20E-14,32
sparse,320,0.1,100,0,2.20E-14,5
dense,320,0.1,100,1,2.27E-14,28
sparse,320,0.1,100,1,2.27E-14,4
dense,320,0.1,100,2,2.17E-14,30
sparse,320,0.1,100,2,2.17E-14,6
dense,320,0.1,100,3,2.35E-14,31
sparse,320,0.1,100,3,2.35E-14,6
dense,320,0.1,100,4,2.40E-14,30
sparse,320,0.1,100,4,2.40E-14,5
dense,320,0.1,100,5,2.40E-14,29
sparse,320,0.1,100,5,2.40E-14,4
dense,320,0.1,100,6,2.49E-14,30
sparse,320,0.1,100,6,2.49E-14,4
dense,320,0.1,100,7,2.38E-14,29
sparse,320,0.1,100,7,2.38E-14,4
dense,320,0.1,100,8,2.44E-14,28
sparse,320,0.1,100,8,2.44E-14,5
dense,320,0.1,100,9,2.42E-14,36
sparse,320,0.1,100,9,2.42E-14,4
dense,640,0.1,100,0,3.40E-14,110
sparse,640,0.1,100,0,3.40E-14,17
dense,640,0.1,100,1,3.24E-14,112
sparse,640,0.1,100,1,3.24E-14,17
dense,640,0.1,100,2,3.18E-14,111
sparse,640,0.1,100,2,3.18E-14,16
dense,640,0.1,100,3,3.41E-14,113
sparse,640,0.1,100,3,3.41E-14,16
dense,640,0.1,100,4,3.27E-14,114
sparse,640,0.1,100,4,3.27E-14,17
dense,640,0.1,100,5,3.73E-14,115
sparse,640,0.1,100,5,3.73E-14,17
dense,640,0.1,100,6,3.30E-14,113
sparse,640,0.1,100,6,3.30E-14,16
dense,640,0.1,100,7,3.39E-14,114
sparse,640,0.1,100,7,3.39E-14,17
dense,640,0.1,100,8,3.12E-14,110
sparse,640,0.1,100,8,3.12E-14,16
dense,640,0.1,100,9,3.33E-14,110
sparse,640,0.1,100,9,3.33E-14,16
dense,1280,0.1,100,0,5.04E-14,462
sparse,1280,0.1,100,0,5.04E-14,62
dense,1280,0.1,100,1,4.92E-14,430
sparse,1280,0.1,100,1,4.92E-14,64
dense,1280,0.1,100,2,4.61E-14,436
sparse,1280,0.1,100,2,4.61E-14,62
dense,1280,0.1,100,3,4.59E-14,444
sparse,1280,0.1,100,3,4.59E-14,70
dense,1280,0.1,100,4,4.74E-14,532
sparse,1280,0.1,100,4,4.74E-14,63
dense,1280,0.1,100,5,4.51E-14,434
sparse,1280,0.1,100,5,4.51E-14,64
dense,1280,0.1,100,6,4.62E-14,433
sparse,1280,0.1,100,6,4.62E-14,67
dense,1280,0.1,100,7,5.46E-14,438
sparse,1280,0.1,100,7,5.46E-14,69
dense,1280,0.1,100,8,4.41E-14,439
sparse,1280,0.1,100,8,4.41E-14,70
dense,1280,0.1,100,9,4.39E-14,437
sparse,1280,0.1,100,9,4.39E-14,64
dense,2560,0.1,100,0,6.56E-14,1730
sparse,2560,0.1,100,0,6.56E-14,241
dense,2560,0.1,100,1,6.78E-14,1746
sparse,2560,0.1,100,1,6.78E-14,238
dense,2560,0.1,100,2,6.44E-14,1854
sparse,2560,0.1,100,2,6.44E-14,261
dense,2560,0.1,100,3,5.96E-14,1744
sparse,2560,0.1,100,3,5.96E-14,239
dense,2560,0.1,100,4,6.26E-14,1730
sparse,2560,0.1,100,4,6.26E-14,246
dense,2560,0.1,100,5,7.02E-14,1743
sparse,2560,0.1,100,5,7.02E-14,240
dense,2560,0.1,100,6,6.09E-14,1740
sparse,2560,0.1,100,6,6.09E-14,239
dense,2560,0.1,100,7,6.15E-14,1822
sparse,2560,0.1,100,7,6.15E-14,240
dense,2560,0.1,100,8,6.21E-14,1733
sparse,2560,0.1,100,8,6.21E-14,242
dense,2560,0.1,100,9,6.89E-14,1738
sparse,2560,0.1,100,9,6.89E-14,239
dense,5120,0.1,100,0,9.65E-14,7043
sparse,5120,0.1,100,0,9.65E-14,1022
dense,5120,0.1,100,1,8.55E-14,7077
sparse,5120,0.1,100,1,8.55E-14,1072
dense,5120,0.1,100,2,8.68E-14,7103
sparse,5120,0.1,100,2,8.68E-14,1001
dense,5120,0.1,100,3,8.83E-14,6985
sparse,5120,0.1,100,3,8.83E-14,1021
dense,5120,0.1,100,4,8.76E-14,7011
sparse,5120,0.1,100,4,8.76E-14,1001
dense,5120,0.1,100,5,9.81E-14,6973
sparse,5120,0.1,100,5,9.81E-14,1004
dense,5120,0.1,100,6,9.47E-14,6897
sparse,5120,0.1,100,6,9.47E-14,1020
dense,5120,0.1,100,7,9.72E-14,6923
sparse,5120,0.1,100,7,9.72E-14,1076
dense,5120,0.1,100,8,9.06E-14,6962
sparse,5120,0.1,100,8,9.06E-14,999
dense,5120,0.1,100,9,9.01E-14,6928
sparse,5120,0.1,100,9,9.01E-14,997
dense,160,0.2,100,0,2.15E-14,8
sparse,160,0.2,100,0,2.15E-14,3
dense,160,0.2,100,1,2.55E-14,16
sparse,160,0.2,100,1,2.55E-14,2
dense,160,0.2,100,2,2.33E-14,7
sparse,160,0.2,100,2,2.33E-14,3
dense,160,0.2,100,3,2.26E-14,8
sparse,160,0.2,100,3,2.26E-14,2
dense,160,0.2,100,4,2.33E-14,7
sparse,160,0.2,100,4,2.33E-14,3
dense,160,0.2,100,5,2.31E-14,8
sparse,160,0.2,100,5,2.31E-14,3
dense,160,0.2,100,6,2.17E-14,16
sparse,160,0.2,100,6,2.17E-14,2
dense,160,0.2,100,7,2.23E-14,7
sparse,160,0.2,100,7,2.23E-14,2
dense,160,0.2,100,8,2.26E-14,7
sparse,160,0.2,100,8,2.26E-14,2
dense,160,0.2,100,9,2.61E-14,8
sparse,160,0.2,100,9,2.61E-14,2
dense,320,0.2,100,0,3.21E-14,30
sparse,320,0.2,100,0,3.21E-14,9
dense,320,0.2,100,1,3.71E-14,28
sparse,320,0.2,100,1,3.71E-14,12
dense,320,0.2,100,2,3.67E-14,36
sparse,320,0.2,100,2,3.67E-14,10
dense,320,0.2,100,3,3.27E-14,46
sparse,320,0.2,100,3,3.27E-14,9
dense,320,0.2,100,4,2.95E-14,35
sparse,320,0.2,100,4,2.95E-14,9
dense,320,0.2,100,5,3.22E-14,28
sparse,320,0.2,100,5,3.22E-14,9
dense,320,0.2,100,6,3.16E-14,30
sparse,320,0.2,100,6,3.16E-14,8
dense,320,0.2,100,7,3.12E-14,28
sparse,320,0.2,100,7,3.12E-14,8
dense,320,0.2,100,8,3.35E-14,39
sparse,320,0.2,100,8,3.35E-14,10
dense,320,0.2,100,9,3.12E-14,30
sparse,320,0.2,100,9,3.12E-14,10
dense,640,0.2,100,0,4.95E-14,111
sparse,640,0.2,100,0,4.95E-14,32
dense,640,0.2,100,1,4.29E-14,111
sparse,640,0.2,100,1,4.29E-14,31
dense,640,0.2,100,2,4.72E-14,112
sparse,640,0.2,100,2,4.72E-14,31
dense,640,0.2,100,3,4.69E-14,114
sparse,640,0.2,100,3,4.69E-14,32
dense,640,0.2,100,4,4.77E-14,112
sparse,640,0.2,100,4,4.77E-14,32
dense,640,0.2,100,5,4.43E-14,113
sparse,640,0.2,100,5,4.43E-14,32
dense,640,0.2,100,6,4.56E-14,110
sparse,640,0.2,100,6,4.56E-14,31
dense,640,0.2,100,7,4.59E-14,109
sparse,640,0.2,100,7,4.59E-14,33
dense,640,0.2,100,8,4.60E-14,112
sparse,640,0.2,100,8,4.60E-14,35
dense,640,0.2,100,9,4.33E-14,124
sparse,640,0.2,100,9,4.33E-14,32
dense,1280,0.2,100,0,6.40E-14,431
sparse,1280,0.2,100,0,6.40E-14,119
dense,1280,0.2,100,1,6.71E-14,434
sparse,1280,0.2,100,1,6.71E-14,128
dense,1280,0.2,100,2,6.29E-14,502
sparse,1280,0.2,100,2,6.29E-14,120
dense,1280,0.2,100,3,6.93E-14,443
sparse,1280,0.2,100,3,6.93E-14,120
dense,1280,0.2,100,4,6.38E-14,452
sparse,1280,0.2,100,4,6.38E-14,118
dense,1280,0.2,100,5,6.35E-14,434
sparse,1280,0.2,100,5,6.35E-14,120
dense,1280,0.2,100,6,6.00E-14,434
sparse,1280,0.2,100,6,6.00E-14,123
dense,1280,0.2,100,7,7.30E-14,435
sparse,1280,0.2,100,7,7.30E-14,119
dense,1280,0.2,100,8,6.96E-14,434
sparse,1280,0.2,100,8,6.96E-14,118
dense,1280,0.2,100,9,6.71E-14,447
sparse,1280,0.2,100,9,6.71E-14,120
dense,2560,0.2,100,0,8.55E-14,1768
sparse,2560,0.2,100,0,8.55E-14,475
dense,2560,0.2,100,1,9.02E-14,1829
sparse,2560,0.2,100,1,9.02E-14,477
dense,2560,0.2,100,2,8.56E-14,1756
sparse,2560,0.2,100,2,8.56E-14,463
dense,2560,0.2,100,3,8.99E-14,1731
sparse,2560,0.2,100,3,8.99E-14,466
dense,2560,0.2,100,4,9.13E-14,1758
sparse,2560,0.2,100,4,9.13E-14,467
dense,2560,0.2,100,5,8.78E-14,1828
sparse,2560,0.2,100,5,8.78E-14,473
dense,2560,0.2,100,6,9.79E-14,1754
sparse,2560,0.2,100,6,9.79E-14,473
dense,2560,0.2,100,7,8.63E-14,1749
sparse,2560,0.2,100,7,8.63E-14,479
dense,2560,0.2,100,8,8.85E-14,1781
sparse,2560,0.2,100,8,8.85E-14,469
dense,2560,0.2,100,9,8.69E-14,1840
sparse,2560,0.2,100,9,8.69E-14,463
dense,5120,0.2,100,0,1.21E-13,7027
sparse,5120,0.2,100,0,1.21E-13,1880
dense,5120,0.2,100,1,1.24E-13,6973
sparse,5120,0.2,100,1,1.24E-13,1898
dense,5120,0.2,100,2,1.24E-13,6979
sparse,5120,0.2,100,2,1.24E-13,1920
dense,5120,0.2,100,3,1.24E-13,7114
sparse,5120,0.2,100,3,1.24E-13,2131
dense,5120,0.2,100,4,1.29E-13,7072
sparse,5120,0.2,100,4,1.29E-13,2262
dense,5120,0.2,100,5,1.32E-13,8053
sparse,5120,0.2,100,5,1.32E-13,1954
dense,5120,0.2,100,6,1.25E-13,7159
sparse,5120,0.2,100,6,1.25E-13,1945
dense,5120,0.2,100,7,1.22E-13,7819
sparse,5120,0.2,100,7,1.22E-13,2026
dense,5120,0.2,100,8,1.27E-13,7295
sparse,5120,0.2,100,8,1.27E-13,2021
dense,5120,0.2,100,9,1.24E-13,7148
sparse,5120,0.2,100,9,1.24E-13,1908
dense,160,0.3,100,0,3.02E-14,8
sparse,160,0.3,100,0,3.02E-14,4
dense,160,0.3,100,1,3.07E-14,8
sparse,160,0.3,100,1,3.07E-14,4
dense,160,0.3,100,2,3.42E-14,7
sparse,160,0.3,100,2,3.42E-14,3
dense,160,0.3,100,3,3.50E-14,8
sparse,160,0.3,100,3,3.50E-14,4
dense,160,0.3,100,4,2.76E-14,8
sparse,160,0.3,100,4,2.76E-14,4
dense,160,0.3,100,5,3.31E-14,7
sparse,160,0.3,100,5,3.31E-14,4
dense,160,0.3,100,6,2.81E-14,9
sparse,160,0.3,100,6,2.81E-14,4
dense,160,0.3,100,7,3.20E-14,8
sparse,160,0.3,100,7,3.20E-14,3
dense,160,0.3,100,8,2.85E-14,8
sparse,160,0.3,100,8,2.85E-14,3
dense,160,0.3,100,9,3.04E-14,7
sparse,160,0.3,100,9,3.04E-14,4
dense,320,0.3,100,0,4.65E-14,28
sparse,320,0.3,100,0,4.65E-14,11
dense,320,0.3,100,1,4.26E-14,30
sparse,320,0.3,100,1,4.26E-14,12
dense,320,0.3,100,2,4.42E-14,28
sparse,320,0.3,100,2,4.42E-14,12
dense,320,0.3,100,3,4.10E-14,30
sparse,320,0.3,100,3,4.10E-14,13
dense,320,0.3,100,4,3.72E-14,33
sparse,320,0.3,100,4,3.72E-14,12
dense,320,0.3,100,5,5.73E-14,28
sparse,320,0.3,100,5,5.73E-14,12
dense,320,0.3,100,6,4.72E-14,28
sparse,320,0.3,100,6,4.72E-14,12
dense,320,0.3,100,7,4.56E-14,28
sparse,320,0.3,100,7,4.56E-14,12
dense,320,0.3,100,8,4.45E-14,28
sparse,320,0.3,100,8,4.45E-14,12
dense,320,0.3,100,9,4.36E-14,29
sparse,320,0.3,100,9,4.36E-14,12
dense,640,0.3,100,0,6.30E-14,110
sparse,640,0.3,100,0,6.30E-14,45
dense,640,0.3,100,1,6.43E-14,115
sparse,640,0.3,100,1,6.43E-14,46
dense,640,0.3,100,2,6.03E-14,108
sparse,640,0.3,100,2,6.03E-14,49
dense,640,0.3,100,3,6.56E-14,112
sparse,640,0.3,100,3,6.56E-14,45
dense,640,0.3,100,4,5.79E-14,112
sparse,640,0.3,100,4,5.79E-14,46
dense,640,0.3,100,5,6.02E-14,137
sparse,640,0.3,100,5,6.02E-14,45
dense,640,0.3,100,6,6.76E-14,112
sparse,640,0.3,100,6,6.76E-14,46
dense,640,0.3,100,7,6.66E-14,112
sparse,640,0.3,100,7,6.66E-14,46
dense,640,0.3,100,8,6.33E-14,134
sparse,640,0.3,100,8,6.33E-14,56
dense,640,0.3,100,9,6.10E-14,129
sparse,640,0.3,100,9,6.10E-14,53
dense,1280,0.3,100,0,9.23E-14,454
sparse,1280,0.3,100,0,9.23E-14,175
dense,1280,0.3,100,1,8.98E-14,435
sparse,1280,0.3,100,1,8.98E-14,175
dense,1280,0.3,100,2,8.94E-14,436
sparse,1280,0.3,100,2,8.94E-14,174
dense,1280,0.3,100,3,8.64E-14,431
sparse,1280,0.3,100,3,8.64E-14,176
dense,1280,0.3,100,4,8.44E-14,439
sparse,1280,0.3,100,4,8.44E-14,173
dense,1280,0.3,100,5,1.03E-13,434
sparse,1280,0.3,100,5,1.03E-13,176
dense,1280,0.3,100,6,8.81E-14,435
sparse,1280,0.3,100,6,8.81E-14,175
dense,1280,0.3,100,7,8.73E-14,438
sparse,1280,0.3,100,7,8.73E-14,186
dense,1280,0.3,100,8,1.02E-13,433
sparse,1280,0.3,100,8,1.02E-13,175
dense,1280,0.3,100,9,8.98E-14,439
sparse,1280,0.3,100,9,8.98E-14,175
dense,2560,0.3,100,0,1.22E-13,1745
sparse,2560,0.3,100,0,1.22E-13,715
dense,2560,0.3,100,1,1.20E-13,1738
sparse,2560,0.3,100,1,1.20E-13,694
dense,2560,0.3,100,2,1.23E-13,1726
sparse,2560,0.3,100,2,1.23E-13,699
dense,2560,0.3,100,3,1.29E-13,1737
sparse,2560,0.3,100,3,1.29E-13,722
dense,2560,0.3,100,4,1.29E-13,1733
sparse,2560,0.3,100,4,1.29E-13,692
dense,2560,0.3,100,5,1.26E-13,1738
sparse,2560,0.3,100,5,1.26E-13,692
dense,2560,0.3,100,6,1.32E-13,1727
sparse,2560,0.3,100,6,1.32E-13,688
dense,2560,0.3,100,7,1.29E-13,1803
sparse,2560,0.3,100,7,1.29E-13,702
dense,2560,0.3,100,8,1.15E-13,1808
sparse,2560,0.3,100,8,1.15E-13,694
dense,2560,0.3,100,9,1.26E-13,1738
sparse,2560,0.3,100,9,1.26E-13,699
dense,5120,0.3,100,0,1.79E-13,6998
sparse,5120,0.3,100,0,1.79E-13,2934
dense,5120,0.3,100,1,1.76E-13,6953
sparse,5120,0.3,100,1,1.76E-13,2865
dense,5120,0.3,100,2,1.81E-13,6993
sparse,5120,0.3,100,2,1.81E-13,2815
dense,5120,0.3,100,3,1.97E-13,7026
sparse,5120,0.3,100,3,1.97E-13,2825
dense,5120,0.3,100,4,1.73E-13,7014
sparse,5120,0.3,100,4,1.73E-13,2803
dense,5120,0.3,100,5,1.78E-13,7202
sparse,5120,0.3,100,5,1.78E-13,2930
dense,5120,0.3,100,6,1.69E-13,6968
sparse,5120,0.3,100,6,1.69E-13,2820
dense,5120,0.3,100,7,1.75E-13,7015
sparse,5120,0.3,100,7,1.75E-13,2834
dense,5120,0.3,100,8,1.72E-13,7036
sparse,5120,0.3,100,8,1.72E-13,2821
dense,5120,0.3,100,9,1.74E-13,7086
sparse,5120,0.3,100,9,1.74E-13,2808
dense,160,0.4,100,0,2.95E-14,11
sparse,160,0.4,100,0,2.95E-14,8
dense,160,0.4,100,1,3.48E-14,12
sparse,160,0.4,100,1,3.48E-14,5
dense,160,0.4,100,2,3.34E-14,10
sparse,160,0.4,100,2,3.34E-14,6
dense,160,0.4,100,3,3.59E-14,10
sparse,160,0.4,100,3,3.59E-14,4
dense,160,0.4,100,4,3.05E-14,12
sparse,160,0.4,100,4,3.05E-14,8
dense,160,0.4,100,5,3.10E-14,11
sparse,160,0.4,100,5,3.10E-14,6
dense,160,0.4,100,6,2.86E-14,11
sparse,160,0.4,100,6,2.86E-14,7
dense,160,0.4,100,7,3.02E-14,9
sparse,160,0.4,100,7,3.02E-14,5
dense,160,0.4,100,8,3.13E-14,9
sparse,160,0.4,100,8,3.13E-14,5
dense,160,0.4,100,9,3.10E-14,8
sparse,160,0.4,100,9,3.10E-14,4
dense,320,0.4,100,0,4.47E-14,30
sparse,320,0.4,100,0,4.47E-14,16
dense,320,0.4,100,1,4.48E-14,30
sparse,320,0.4,100,1,4.48E-14,17
dense,320,0.4,100,2,4.54E-14,28
sparse,320,0.4,100,2,4.54E-14,16
dense,320,0.4,100,3,4.13E-14,29
sparse,320,0.4,100,3,4.13E-14,15
dense,320,0.4,100,4,5.06E-14,30
sparse,320,0.4,100,4,5.06E-14,16
dense,320,0.4,100,5,4.69E-14,31
sparse,320,0.4,100,5,4.69E-14,16
dense,320,0.4,100,6,4.83E-14,31
sparse,320,0.4,100,6,4.83E-14,15
dense,320,0.4,100,7,5.30E-14,29
sparse,320,0.4,100,7,5.30E-14,15
dense,320,0.4,100,8,4.22E-14,28
sparse,320,0.4,100,8,4.22E-14,16
dense,320,0.4,100,9,3.89E-14,28
sparse,320,0.4,100,9,3.89E-14,15
dense,640,0.4,100,0,7.02E-14,110
sparse,640,0.4,100,0,7.02E-14,65
dense,640,0.4,100,1,6.19E-14,114
sparse,640,0.4,100,1,6.19E-14,68
dense,640,0.4,100,2,6.14E-14,111
sparse,640,0.4,100,2,6.14E-14,60
dense,640,0.4,100,3,6.48E-14,114
sparse,640,0.4,100,3,6.48E-14,60
dense,640,0.4,100,4,6.70E-14,109
sparse,640,0.4,100,4,6.70E-14,58
dense,640,0.4,100,5,6.65E-14,111
sparse,640,0.4,100,5,6.65E-14,60
dense,640,0.4,100,6,5.97E-14,113
sparse,640,0.4,100,6,5.97E-14,67
dense,640,0.4,100,7,6.26E-14,110
sparse,640,0.4,100,7,6.26E-14,61
dense,640,0.4,100,8,6.60E-14,110
sparse,640,0.4,100,8,6.60E-14,62
dense,640,0.4,100,9,6.27E-14,111
sparse,640,0.4,100,9,6.27E-14,60
dense,1280,0.4,100,0,8.93E-14,443
sparse,1280,0.4,100,0,8.93E-14,235
dense,1280,0.4,100,1,9.56E-14,439
sparse,1280,0.4,100,1,9.56E-14,231
dense,1280,0.4,100,2,9.25E-14,435
sparse,1280,0.4,100,2,9.25E-14,234
dense,1280,0.4,100,3,8.97E-14,433
sparse,1280,0.4,100,3,8.97E-14,251
dense,1280,0.4,100,4,9.26E-14,439
sparse,1280,0.4,100,4,9.26E-14,231
dense,1280,0.4,100,5,8.49E-14,437
sparse,1280,0.4,100,5,8.49E-14,247
dense,1280,0.4,100,6,8.50E-14,442
sparse,1280,0.4,100,6,8.50E-14,231
dense,1280,0.4,100,7,8.94E-14,460
sparse,1280,0.4,100,7,8.94E-14,246
dense,1280,0.4,100,8,9.05E-14,433
sparse,1280,0.4,100,8,9.05E-14,232
dense,1280,0.4,100,9,9.68E-14,434
sparse,1280,0.4,100,9,9.68E-14,232
dense,2560,0.4,100,0,1.27E-13,1735
sparse,2560,0.4,100,0,1.27E-13,935
dense,2560,0.4,100,1,1.28E-13,1741
sparse,2560,0.4,100,1,1.28E-13,942
dense,2560,0.4,100,2,1.17E-13,1874
sparse,2560,0.4,100,2,1.17E-13,953
dense,2560,0.4,100,3,1.23E-13,1818
sparse,2560,0.4,100,3,1.23E-13,1329
dense,2560,0.4,100,4,1.28E-13,1911
sparse,2560,0.4,100,4,1.28E-13,1051
dense,2560,0.4,100,5,1.29E-13,1793
sparse,2560,0.4,100,5,1.29E-13,980
dense,2560,0.4,100,6,1.26E-13,1805
sparse,2560,0.4,100,6,1.26E-13,958
dense,2560,0.4,100,7,1.29E-13,1750
sparse,2560,0.4,100,7,1.29E-13,1042
dense,2560,0.4,100,8,1.23E-13,1884
sparse,2560,0.4,100,8,1.23E-13,956
dense,2560,0.4,100,9,1.32E-13,1790
sparse,2560,0.4,100,9,1.32E-13,1041
dense,5120,0.4,100,0,1.85E-13,7380
sparse,5120,0.4,100,0,1.85E-13,4662
dense,5120,0.4,100,1,1.70E-13,7234
sparse,5120,0.4,100,1,1.70E-13,3933
dense,5120,0.4,100,2,1.78E-13,7163
sparse,5120,0.4,100,2,1.78E-13,4047
dense,5120,0.4,100,3,1.80E-13,9036
sparse,5120,0.4,100,3,1.80E-13,5156
dense,5120,0.4,100,4,1.81E-13,8014
sparse,5120,0.4,100,4,1.81E-13,5589
dense,5120,0.4,100,5,1.72E-13,8142
sparse,5120,0.4,100,5,1.72E-13,4564
dense,5120,0.4,100,6,1.81E-13,7386
sparse,5120,0.4,100,6,1.81E-13,4020
dense,5120,0.4,100,7,1.74E-13,7689
sparse,5120,0.4,100,7,1.74E-13,4391
dense,5120,0.4,100,8,1.94E-13,7281
sparse,5120,0.4,100,8,1.94E-13,4390
dense,5120,0.4,100,9,1.80E-13,7119
sparse,5120,0.4,100,9,1.80E-13,3826
dense,160,0.5,100,0,3.02E-14,8
sparse,160,0.5,100,0,3.02E-14,5
dense,160,0.5,100,1,3.58E-14,8
sparse,160,0.5,100,1,3.58E-14,5
dense,160,0.5,100,2,4.09E-14,7
sparse,160,0.5,100,2,4.09E-14,5
dense,160,0.5,100,3,3.78E-14,7
sparse,160,0.5,100,3,3.78E-14,5
dense,160,0.5,100,4,3.40E-14,7
sparse,160,0.5,100,4,3.40E-14,5
dense,160,0.5,100,5,4.01E-14,8
sparse,160,0.5,100,5,4.01E-14,5
dense,160,0.5,100,6,3.06E-14,8
sparse,160,0.5,100,6,3.06E-14,5
dense,160,0.5,100,7,3.97E-14,11
sparse,160,0.5,100,7,3.97E-14,6
dense,160,0.5,100,8,2.92E-14,7
sparse,160,0.5,100,8,2.92E-14,7
dense,160,0.5,100,9,3.55E-14,9
sparse,160,0.5,100,9,3.55E-14,8
dense,320,0.5,100,0,5.16E-14,39
sparse,320,0.5,100,0,5.16E-14,24
dense,320,0.5,100,1,4.70E-14,28
sparse,320,0.5,100,1,4.70E-14,19
dense,320,0.5,100,2,4.72E-14,31
sparse,320,0.5,100,2,4.72E-14,19
dense,320,0.5,100,3,4.35E-14,30
sparse,320,0.5,100,3,4.35E-14,19
dense,320,0.5,100,4,4.49E-14,28
sparse,320,0.5,100,4,4.49E-14,19
dense,320,0.5,100,5,5.62E-14,36
sparse,320,0.5,100,5,5.62E-14,19
dense,320,0.5,100,6,4.99E-14,28
sparse,320,0.5,100,6,4.99E-14,19
dense,320,0.5,100,7,5.54E-14,29
sparse,320,0.5,100,7,5.54E-14,20
dense,320,0.5,100,8,4.65E-14,29
sparse,320,0.5,100,8,4.65E-14,19
dense,320,0.5,100,9,4.35E-14,28
sparse,320,0.5,100,9,4.35E-14,19
dense,640,0.5,100,0,7.35E-14,111
sparse,640,0.5,100,0,7.35E-14,75
dense,640,0.5,100,1,7.16E-14,118
sparse,640,0.5,100,1,7.16E-14,77
dense,640,0.5,100,2,6.52E-14,118
sparse,640,0.5,100,2,6.52E-14,73
dense,640,0.5,100,3,7.03E-14,126
sparse,640,0.5,100,3,7.03E-14,77
dense,640,0.5,100,4,6.68E-14,110
sparse,640,0.5,100,4,6.68E-14,74
dense,640,0.5,100,5,6.58E-14,125
sparse,640,0.5,100,5,6.58E-14,73
