Type,Size,Density,Iterations,Seed,STD,Time
dense,20,0.7,100,6,1.37E-14,0
sparse,20,0.7,100,6,1.37E-14,0
dense,20,0.7,100,7,1.77E-14,0
sparse,20,0.7,100,7,1.77E-14,1
dense,20,0.7,100,8,1.10E-14,1
sparse,20,0.7,100,8,1.10E-14,0
dense,20,0.7,100,9,1.92E-14,0
sparse,20,0.7,100,9,1.92E-14,0
dense,20,0.7,100,10,1.56E-14,0
sparse,20,0.7,100,10,1.56E-14,0
dense,20,0.7,100,11,1.68E-14,0
sparse,20,0.7,100,11,1.68E-14,0
dense,20,0.7,100,12,1.12E-14,0
sparse,20,0.7,100,12,1.12E-14,0
dense,20,0.7,100,13,2.15E-14,0
sparse,20,0.7,100,13,2.15E-14,0
dense,20,0.7,100,14,1.68E-14,0
sparse,20,0.7,100,14,1.68E-14,1
dense,20,0.7,100,15,1.71E-14,0
sparse,20,0.7,100,15,1.71E-14,0
dense,20,0.7,100,16,1.51E-14,0
sparse,20,0.7,100,16,1.51E-14,0
dense,20,0.7,100,17,1.36E-14,0
sparse,20,0.7,100,17,1.36E-14,0
dense,20,0.7,100,18,1.40E-14,0
sparse,20,0.7,100,18,1.40E-14,0
dense,20,0.7,100,19,1.36E-14,1
sparse,20,0.7,100,19,1.36E-14,1
dense,40,0.7,100,0,3.23E-14,1
sparse,40,0.7,100,0,3.23E-14,0
dense,40,0.7,100,1,1.76E-14,1
sparse,40,0.7,100,1,1.76E-14,1
dense,40,0.7,100,2,2.03E-14,1
sparse,40,0.7,100,2,2.03E-14,0
dense,40,0.7,100,3,2.64E-14,0
sparse,40,0.7,100,3,2.64E-14,1
dense,40,0.7,100,4,2.13E-14,0
sparse,40,0.7,100,4,2.13E-14,0
dense,40,0.7,100,5,2.73E-14,1
sparse,40,0.7,100,5,2.73E-14,1
dense,40,0.7,100,6,2.41E-14,1
sparse,40,0.7,100,6,2.41E-14,1
dense,40,0.7,100,7,1.77E-14,0
sparse,40,0.7,100,7,1.77E-14,2
dense,40,0.7,100,8,1.70E-14,1
sparse,40,0.7,100,8,1.70E-14,0
dense,40,0.7,100,9,2.38E-14,1
sparse,40,0.7,100,9,2.38E-14,1
dense,40,0.7,100,10,2.23E-14,1
sparse,40,0.7,100,10,2.23E-14,0
dense,40,0.7,100,11,2.24E-14,1
sparse,40,0.7,100,11,2.24E-14,0
dense,40,0.7,100,12,2.22E-14,1
sparse,40,0.7,100,12,2.22E-14,0
dense,40,0.7,100,13,2.10E-14,0
sparse,40,0.7,100,13,2.10E-14,0
dense,40,0.7,100,14,2.77E-14,0
sparse,40,0.7,100,14,2.77E-14,0
dense,40,0.7,100,15,2.27E-14,1
sparse,40,0.7,100,15,2.27E-14,0
dense,40,0.7,100,16,2.60E-14,0
sparse,40,0.7,100,16,2.60E-14,1
dense,40,0.7,100,17,2.36E-14,1
sparse,40,0.7,100,17,2.36E-14,1
dense,40,0.7,100,18,2.85E-14,0
sparse,40,0.7,100,18,2.85E-14,0
dense,40,0.7,100,19,2.39E-14,1
sparse,40,0.7,100,19,2.39E-14,0
dense,80,0.7,100,0,3.67E-14,2
sparse,80,0.7,100,0,3.67E-14,1
dense,80,0.7,100,1,3.91E-14,4
sparse,80,0.7,100,1,3.91E-14,2
dense,80,0.7,100,2,3.33E-14,3
sparse,80,0.7,100,2,3.33E-14,2
dense,80,0.7,100,3,3.71E-14,2
sparse,80,0.7,100,3,3.71E-14,2
dense,80,0.7,100,4,2.99E-14,2
sparse,80,0.7,100,4,2.99E-14,2
dense,80,0.7,100,5,3.21E-14,2
sparse,80,0.7,100,5,3.21E-14,2
dense,80,0.7,100,6,3.93E-14,8
sparse,80,0.7,100,6,3.93E-14,2
dense,80,0.7,100,7,3.43E-14,2
sparse,80,0.7,100,7,3.43E-14,2
dense,80,0.7,100,8,2.59E-14,2
sparse,80,0.7,100,8,2.59E-14,1
dense,80,0.7,100,9,3.75E-14,2
sparse,80,0.7,100,9,3.75E-14,2
dense,80,0.7,100,10,2.83E-14,2
sparse,80,0.7,100,10,2.83E-14,3
dense,80,0.7,100,11,3.60E-14,3
sparse,80,0.7,100,11,3.60E-14,3
dense,80,0.7,100,12,2.73E-14,4
sparse,80,0.7,100,12,2.73E-14,3
dense,80,0.7,100,13,3.69E-14,3
sparse,80,0.7,100,13,3.69E-14,2
dense,80,0.7,100,14,3.54E-14,2
sparse,80,0.7,100,14,3.54E-14,3
dense,80,0.7,100,15,3.58E-14,3
sparse,80,0.7,100,15,3.58E-14,4
dense,80,0.7,100,16,3.07E-14,2
sparse,80,0.7,100,16,3.07E-14,2
dense,80,0.7,100,17,4.09E-14,2
sparse,80,0.7,100,17,4.09E-14,1
dense,80,0.7,100,18,3.35E-14,2
sparse,80,0.7,100,18,3.35E-14,3
dense,80,0.7,100,19,3.52E-14,2
sparse,80,0.7,100,19,3.52E-14,2
dense,10,0.8,100,0,9.93E-15,0
sparse,10,0.8,100,0,9.93E-15,0
dense,10,0.8,100,1,1.75E-14,0
sparse,10,0.8,100,1,1.75E-14,0
dense,10,0.8,100,2,1.23E-14,0
sparse,10,0.8,100,2,1.23E-14,0
dense,10,0.8,100,3,8.54E-15,0
sparse,10,0.8,100,3,8.54E-15,0
dense,10,0.8,100,4,1.33E-14,0
sparse,10,0.8,100,4,1.33E-14,0
dense,10,0.8,100,5,2.32E-14,0
sparse,10,0.8,100,5,2.32E-14,0
dense,10,0.8,100,6,8.55E-15,0
sparse,10,0.8,100,6,8.55E-15,0
dense,10,0.8,100,7,1.10E-14,0
sparse,10,0.8,100,7,1.10E-14,0
dense,10,0.8,100,8,1.39E-14,0
sparse,10,0.8,100,8,1.39E-14,0
dense,10,0.8,100,9,9.15E-15,0
sparse,10,0.8,100,9,9.15E-15,0
dense,10,0.8,100,10,1.11E-14,0
sparse,10,0.8,100,10,1.11E-14,0
dense,10,0.8,100,11,1.58E-14,0
sparse,10,0.8,100,11,1.58E-14,0
dense,10,0.8,100,12,2.02E-14,0
sparse,10,0.8,100,12,2.02E-14,0
dense,10,0.8,100,13,1.74E-14,0
sparse,10,0.8,100,13,1.74E-14,0
dense,10,0.8,100,14,1.28E-14,0
sparse,10,0.8,100,14,1.28E-14,0
dense,10,0.8,100,15,1.66E-14,1
sparse,10,0.8,100,15,1.66E-14,0
dense,10,0.8,100,16,7.52E-15,0
sparse,10,0.8,100,16,7.52E-15,0
dense,10,0.8,100,17,6.76E-15,0
sparse,10,0.8,100,17,6.76E-15,1
dense,10,0.8,100,18,8.70E-15,0
sparse,10,0.8,100,18,8.70E-15,0
dense,10,0.8,100,19,6.78E-15,0
sparse,10,0.8,100,19,6.78E-15,0
dense,20,0.8,100,0,1.41E-14,0
sparse,20,0.8,100,0,1.41E-14,0
dense,20,0.8,100,1,1.07E-14,0
sparse,20,0.8,100,1,1.07E-14,0
dense,20,0.8,100,2,1.94E-14,0
sparse,20,0.8,100,2,1.94E-14,1
dense,20,0.8,100,3,1.72E-14,0
sparse,20,0.8,100,3,1.72E-14,0
dense,20,0.8,100,4,1.82E-14,1
sparse,20,0.8,100,4,1.82E-14,0
dense,20,0.8,100,5,2.03E-14,0
sparse,20,0.8,100,5,2.03E-14,0
dense,20,0.8,100,6,1.32E-14,0
sparse,20,0.8,100,6,1.32E-14,0
dense,20,0.8,100,7,1.81E-14,0
sparse,20,0.8,100,7,1.81E-14,0
dense,20,0.8,100,8,1.25E-14,0
sparse,20,0.8,100,8,1.25E-14,0
dense,20,0.8,100,9,2.05E-14,0
sparse,20,0.8,100,9,2.05E-14,0
dense,20,0.8,100,10,1.29E-14,0
sparse,20,0.8,100,10,1.29E-14,0
dense,20,0.8,100,11,2.23E-14,0
sparse,20,0.8,100,11,2.23E-14,0
dense,20,0.8,100,12,1.33E-14,0
sparse,20,0.8,100,12,1.33E-14,0
dense,20,0.8,100,13,1.92E-14,0
sparse,20,0.8,100,13,1.92E-14,0
dense,20,0.8,100,14,1.51E-14,0
sparse,20,0.8,100,14,1.51E-14,1
dense,20,0.8,100,15,2.39E-14,0
sparse,20,0.8,100,15,2.39E-14,1
dense,20,0.8,100,16,1.95E-14,0
sparse,20,0.8,100,16,1.95E-14,0
dense,20,0.8,100,17,1.45E-14,0
sparse,20,0.8,100,17,1.45E-14,0
dense,20,0.8,100,18,1.28E-14,0
sparse,20,0.8,100,18,1.28E-14,0
dense,20,0.8,100,19,1.66E-14,1
sparse,20,0.8,100,19,1.66E-14,1
dense,40,0.8,100,0,1.91E-14,0
sparse,40,0.8,100,0,1.91E-14,1
dense,40,0.8,100,1,1.94E-14,1
sparse,40,0.8,100,1,1.94E-14,1
dense,40,0.8,100,2,2.00E-14,1
sparse,40,0.8,100,2,2.00E-14,1
dense,40,0.8,100,3,2.81E-14,1
sparse,40,0.8,100,3,2.81E-14,1
dense,40,0.8,100,4,2.37E-14,1
sparse,40,0.8,100,4,2.37E-14,1
dense,40,0.8,100,5,2.59E-14,1
sparse,40,0.8,100,5,2.59E-14,0
dense,40,0.8,100,6,2.11E-14,0
sparse,40,0.8,100,6,2.11E-14,1
dense,40,0.8,100,7,1.99E-14,1
sparse,40,0.8,100,7,1.99E-14,1
dense,40,0.8,100,8,1.84E-14,1
sparse,40,0.8,100,8,1.84E-14,1
dense,40,0.8,100,9,2.60E-14,0
sparse,40,0.8,100,9,2.60E-14,1
dense,40,0.8,100,10,2.17E-14,0
sparse,40,0.8,100,10,2.17E-14,1
dense,40,0.8,100,11,2.33E-14,1
sparse,40,0.8,100,11,2.33E-14,1
dense,40,0.8,100,12,1.96E-14,1
sparse,40,0.8,100,12,1.96E-14,1
dense,40,0.8,100,13,2.58E-14,1
sparse,40,0.8,100,13,2.58E-14,2
dense,40,0.8,100,14,1.65E-14,1
sparse,40,0.8,100,14,1.65E-14,1
dense,40,0.8,100,15,2.26E-14,1
sparse,40,0.8,100,15,2.26E-14,1
dense,40,0.8,100,16,3.02E-14,0
sparse,40,0.8,100,16,3.02E-14,1
dense,40,0.8,100,17,2.83E-14,1
sparse,40,0.8,100,17,2.83E-14,1
dense,40,0.8,100,18,1.97E-14,1
sparse,40,0.8,100,18,1.97E-14,1
dense,40,0.8,100,19,2.43E-14,1
sparse,40,0.8,100,19,2.43E-14,1
dense,80,0.8,100,0,3.30E-14,2
sparse,80,0.8,100,0,3.30E-14,3
dense,80,0.8,100,1,3.17E-14,4
sparse,80,0.8,100,1,3.17E-14,5
dense,80,0.8,100,2,3.65E-14,4
sparse,80,0.8,100,2,3.65E-14,3
dense,80,0.8,100,3,3.28E-14,3
sparse,80,0.8,100,3,3.28E-14,3
dense,80,0.8,100,4,3.02E-14,4
sparse,80,0.8,100,4,3.02E-14,4
dense,80,0.8,100,5,3.01E-14,4
sparse,80,0.8,100,5,3.01E-14,3
dense,80,0.8,100,6,3.31E-14,4
sparse,80,0.8,100,6,3.31E-14,4
dense,80,0.8,100,7,3.48E-14,2
sparse,80,0.8,100,7,3.48E-14,3
dense,80,0.8,100,8,2.38E-14,4
sparse,80,0.8,100,8,2.38E-14,3
dense,80,0.8,100,9,3.85E-14,4
sparse,80,0.8,100,9,3.85E-14,3
dense,80,0.8,100,10,2.90E-14,3
sparse,80,0.8,100,10,2.90E-14,3
dense,80,0.8,100,11,2.85E-14,2
sparse,80,0.8,100,11,2.85E-14,3
dense,80,0.8,100,12,3.17E-14,2
sparse,80,0.8,100,12,3.17E-14,3
dense,80,0.8,100,13,3.30E-14,3
sparse,80,0.8,100,13,3.30E-14,3
dense,80,0.8,100,14,3.56E-14,3
sparse,80,0.8,100,14,3.56E-14,2
dense,80,0.8,100,15,3.10E-14,3
sparse,80,0.8,100,15,3.10E-14,3
dense,80,0.8,100,16,3.39E-14,3
sparse,80,0.8,100,16,3.39E-14,4
dense,80,0.8,100,17,3.73E-14,4
sparse,80,0.8,100,17,3.73E-14,6
dense,80,0.8,100,18,3.45E-14,6
sparse,80,0.8,100,18,3.45E-14,2
dense,80,0.8,100,19,2.80E-14,3
sparse,80,0.8,100,19,2.80E-14,3
dense,10,0.9,100,0,1.02E-14,0
sparse,10,0.9,100,0,1.02E-14,0
dense,10,0.9,100,1,1.57E-14,0
sparse,10,0.9,100,1,1.57E-14,0
dense,10,0.9,100,2,2.31E-14,0
sparse,10,0.9,100,2,2.31E-14,1
dense,10,0.9,100,3,1.42E-14,0
sparse,10,0.9,100,3,1.42E-14,0
dense,10,0.9,100,4,8.25E-15,0
sparse,10,0.9,100,4,8.25E-15,0
dense,10,0.9,100,5,1.70E-14,0
sparse,10,0.9,100,5,1.70E-14,0
dense,10,0.9,100,6,9.97E-15,0
sparse,10,0.9,100,6,9.97E-15,0
dense,10,0.9,100,7,1.49E-14,0
sparse,10,0.9,100,7,1.49E-14,0
dense,10,0.9,100,8,1.52E-14,0
sparse,10,0.9,100,8,1.52E-14,0
dense,10,0.9,100,9,8.45E-15,0
sparse,10,0.9,100,9,8.45E-15,0
dense,10,0.9,100,10,1.44E-14,0
sparse,10,0.9,100,10,1.44E-14,0
dense,10,0.9,100,11,1.33E-14,0
sparse,10,0.9,100,11,1.33E-14,0
dense,10,0.9,100,12,1.63E-14,0
sparse,10,0.9,100,12,1.63E-14,0
dense,10,0.9,100,13,1.39E-14,0
sparse,10,0.9,100,13,1.39E-14,0
dense,10,0.9,100,14,6.25E-15,1
sparse,10,0.9,100,14,6.25E-15,0
dense,10,0.9,100,15,1.63E-14,0
sparse,10,0.9,100,15,1.63E-14,1
dense,10,0.9,100,16,1.83E-14,0
sparse,10,0.9,100,16,1.83E-14,0
dense,10,0.9,100,17,1.27E-14,0
sparse,10,0.9,100,17,1.27E-14,0
dense,10,0.9,100,18,1.45E-14,0
sparse,10,0.9,100,18,1.45E-14,0
dense,10,0.9,100,19,1.05E-14,0
sparse,10,0.9,100,19,1.05E-14,0
dense,20,0.9,100,0,1.41E-14,0
sparse,20,0.9,100,0,1.41E-14,0
dense,20,0.9,100,1,1.53E-14,1
sparse,20,0.9,100,1,1.53E-14,0
dense,20,0.9,100,2,1.87E-14,0
sparse,20,0.9,100,2,1.87E-14,0
dense,20,0.9,100,3,1.98E-14,0
sparse,20,0.9,100,3,1.98E-14,1
dense,20,0.9,100,4,2.24E-14,0
sparse,20,0.9,100,4,2.24E-14,0
dense,20,0.9,100,5,1.56E-14,1
sparse,20,0.9,100,5,1.56E-14,0
dense,20,0.9,100,6,1.79E-14,0
sparse,20,0.9,100,6,1.79E-14,0
dense,20,0.9,100,7,1.70E-14,0
sparse,20,0.9,100,7,1.70E-14,0
dense,20,0.9,100,8,1.53E-14,0
sparse,20,0.9,100,8,1.53E-14,0
dense,20,0.9,100,9,2.10E-14,0
sparse,20,0.9,100,9,2.10E-14,1
dense,20,0.9,100,10,1.82E-14,0
sparse,20,0.9,100,10,1.82E-14,0
dense,20,0.9,100,11,1.36E-14,0
sparse,20,0.9,100,11,1.36E-14,0
dense,20,0.9,100,12,9.84E-15,0
sparse,20,0.9,100,12,9.84E-15,1
dense,20,0.9,100,13,2.33E-14,0
sparse,20,0.9,100,13,2.33E-14,0
dense,20,0.9,100,14,1.49E-14,0
sparse,20,0.9,100,14,1.49E-14,0
dense,20,0.9,100,15,1.59E-14,0
sparse,20,0.9,100,15,1.59E-14,1
dense,20,0.9,100,16,1.41E-14,0
sparse,20,0.9,100,16,1.41E-14,0
dense,20,0.9,100,17,1.14E-14,0
sparse,20,0.9,100,17,1.14E-14,0
dense,20,0.9,100,18,1.76E-14,1
sparse,20,0.9,100,18,1.76E-14,0
dense,20,0.9,100,19,1.89E-14,0
sparse,20,0.9,100,19,1.89E-14,0
dense,40,0.9,100,0,2.09E-14,1
sparse,40,0.9,100,0,2.09E-14,2
dense,40,0.9,100,1,2.20E-14,2
sparse,40,0.9,100,1,2.20E-14,1
dense,40,0.9,100,2,2.31E-14,1
sparse,40,0.9,100,2,2.31E-14,1
dense,40,0.9,100,3,2.20E-14,1
sparse,40,0.9,100,3,2.20E-14,1
dense,40,0.9,100,4,2.23E-14,1
sparse,40,0.9,100,4,2.23E-14,1
dense,40,0.9,100,5,1.85E-14,1
sparse,40,0.9,100,5,1.85E-14,1
dense,40,0.9,100,6,2.19E-14,1
sparse,40,0.9,100,6,2.19E-14,0
dense,40,0.9,100,7,2.06E-14,1
sparse,40,0.9,100,7,2.06E-14,2
dense,40,0.9,100,8,1.87E-14,1
sparse,40,0.9,100,8,1.87E-14,1
dense,40,0.9,100,9,2.38E-14,1
sparse,40,0.9,100,9,2.38E-14,0
dense,40,0.9,100,10,2.07E-14,1
sparse,40,0.9,100,10,2.07E-14,1
dense,40,0.9,100,11,1.97E-14,0
sparse,40,0.9,100,11,1.97E-14,1
dense,40,0.9,100,12,1.68E-14,1
sparse,40,0.9,100,12,1.68E-14,1
dense,40,0.9,100,13,2.61E-14,1
sparse,40,0.9,100,13,2.61E-14,1
dense,40,0.9,100,14,2.47E-14,1
sparse,40,0.9,100,14,2.47E-14,0
dense,40,0.9,100,15,2.57E-14,1
sparse,40,0.9,100,15,2.57E-14,1
dense,40,0.9,100,16,2.15E-14,1
sparse,40,0.9,100,16,2.15E-14,1
dense,40,0.9,100,17,2.60E-14,0
sparse,40,0.9,100,17,2.60E-14,1
dense,40,0.9,100,18,2.34E-14,0
sparse,40,0.9,100,18,2.34E-14,1
dense,40,0.9,100,19,2.29E-14,1
sparse,40,0.9,100,19,2.29E-14,2
dense,80,0.9,100,0,3.24E-14,2
sparse,80,0.9,100,0,3.24E-14,3
dense,80,0.9,100,1,3.29E-14,4
sparse,80,0.9,100,1,3.29E-14,4
dense,80,0.9,100,2,4.06E-14,3
sparse,80,0.9,100,2,4.06E-14,3
dense,80,0.9,100,3,3.30E-14,3
sparse,80,0.9,100,3,3.30E-14,4
dense,80,0.9,100,4,2.75E-14,2
sparse,80,0.9,100,4,2.75E-14,3
dense,80,0.9,100,5,3.53E-14,2
sparse,80,0.9,100,5,3.53E-14,10
dense,80,0.9,100,6,3.53E-14,2
sparse,80,0.9,100,6,3.53E-14,3
dense,80,0.9,100,7,3.36E-14,3
sparse,80,0.9,100,7,3.36E-14,4
dense,80,0.9,100,8,2.81E-14,2
sparse,80,0.9,100,8,2.81E-14,2
dense,80,0.9,100,9,3.50E-14,2
sparse,80,0.9,100,9,3.50E-14,2
dense,80,0.9,100,10,3.01E-14,2
sparse,80,0.9,100,10,3.01E-14,2
dense,80,0.9,100,11,2.93E-14,2
sparse,80,0.9,100,11,2.93E-14,2
dense,80,0.9,100,12,2.92E-14,2
sparse,80,0.9,100,12,2.92E-14,3
dense,80,0.9,100,13,3.51E-14,1
sparse,80,0.9,100,13,3.51E-14,3
dense,80,0.9,100,14,3.75E-14,2
sparse,80,0.9,100,14,3.75E-14,2
dense,80,0.9,100,15,3.26E-14,3
sparse,80,0.9,100,15,3.26E-14,2
dense,80,0.9,100,16,3.37E-14,2
sparse,80,0.9,100,16,3.37E-14,2
dense,80,0.9,100,17,4.54E-14,2
sparse,80,0.9,100,17,4.54E-14,2
dense,80,0.9,100,18,3.70E-14,2
sparse,80,0.9,100,18,3.70E-14,2
dense,80,0.9,100,19,3.00E-14,2
sparse,80,0.9,100,19,3.00E-14,2
dense,10,1,100,0,1.57E-14,0
sparse,10,1,100,0,1.57E-14,0
dense,10,1,100,1,1.39E-14,0
sparse,10,1,100,1,1.39E-14,0
dense,10,1,100,2,2.51E-14,0
sparse,10,1,100,2,2.51E-14,0
dense,10,1,100,3,2.03E-14,0
sparse,10,1,100,3,2.03E-14,0
dense,10,1,100,4,1.15E-14,0
sparse,10,1,100,4,1.15E-14,0
dense,10,1,100,5,1.91E-14,0
sparse,10,1,100,5,1.91E-14,0
dense,10,1,100,6,2.28E-14,0
sparse,10,1,100,6,2.28E-14,0
dense,10,1,100,7,1.64E-14,1
sparse,10,1,100,7,1.64E-14,0
dense,10,1,100,8,1.15E-14,0
sparse,10,1,100,8,1.15E-14,0
dense,10,1,100,9,1.16E-14,0
sparse,10,1,100,9,1.16E-14,0
dense,10,1,100,10,7.36E-15,0
sparse,10,1,100,10,7.36E-15,0
dense,10,1,100,11,2.04E-14,0
sparse,10,1,100,11,2.04E-14,0
dense,10,1,100,12,1.70E-14,0
sparse,10,1,100,12,1.70E-14,0
dense,10,1,100,13,1.53E-14,0
sparse,10,1,100,13,1.53E-14,0
dense,10,1,100,14,1.31E-14,0
sparse,10,1,100,14,1.31E-14,0
dense,10,1,100,15,1.37E-14,0
sparse,10,1,100,15,1.37E-14,0
dense,10,1,100,16,1.73E-14,0
sparse,10,1,100,16,1.73E-14,0
dense,10,1,100,17,1.56E-14,0
sparse,10,1,100,17,1.56E-14,0
dense,10,1,100,18,1.64E-14,0
sparse,10,1,100,18,1.64E-14,0
dense,10,1,100,19,1.34E-14,0
sparse,10,1,100,19,1.34E-14,1
dense,20,1,100,0,2.05E-14,0
sparse,20,1,100,0,2.05E-14,0
dense,20,1,100,1,1.61E-14,0
sparse,20,1,100,1,1.61E-14,1
dense,20,1,100,2,2.19E-14,0
sparse,20,1,100,2,2.19E-14,0
dense,20,1,100,3,1.93E-14,0
sparse,20,1,100,3,1.93E-14,0
dense,20,1,100,4,9.93E-15,1
sparse,20,1,100,4,9.93E-15,0
dense,20,1,100,5,1.88E-14,0
sparse,20,1,100,5,1.88E-14,1
dense,20,1,100,6,1.74E-14,0
sparse,20,1,100,6,1.74E-14,0
dense,20,1,100,7,1.91E-14,0
sparse,20,1,100,7,1.91E-14,0
dense,20,1,100,8,1.60E-14,0
sparse,20,1,100,8,1.60E-14,0
dense,20,1,100,9,1.42E-14,1
sparse,20,1,100,9,1.42E-14,0
dense,20,1,100,10,2.14E-14,0
sparse,20,1,100,10,2.14E-14,1
dense,20,1,100,11,1.23E-14,0
sparse,20,1,100,11,1.23E-14,1
dense,20,1,100,12,1.30E-14,1
sparse,20,1,100,12,1.30E-14,0
dense,20,1,100,13,1.40E-14,1
sparse,20,1,100,13,1.40E-14,0
dense,20,1,100,14,2.31E-14,0
sparse,20,1,100,14,2.31E-14,0
dense,20,1,100,15,1.76E-14,1
sparse,20,1,100,15,1.76E-14,0
dense,20,1,100,16,3.20E-14,1
sparse,20,1,100,16,3.20E-14,0
dense,20,1,100,17,2.27E-14,0
sparse,20,1,100,17,2.27E-14,1
dense,20,1,100,18,1.44E-14,0
sparse,20,1,100,18,1.44E-14,1
dense,20,1,100,19,1.69E-14,0
sparse,20,1,100,19,1.69E-14,0
dense,40,1,100,0,2.02E-14,1
sparse,40,1,100,0,2.02E-14,1
dense,40,1,100,1,2.24E-14,0
sparse,40,1,100,1,2.24E-14,1
dense,40,1,100,2,1.97E-14,1
sparse,40,1,100,2,1.97E-14,1
dense,40,1,100,3,1.99E-14,0
sparse,40,1,100,3,1.99E-14,0
dense,40,1,100,4,2.59E-14,0
sparse,40,1,100,4,2.59E-14,3
dense,40,1,100,5,2.89E-14,1
sparse,40,1,100,5,2.89E-14,1
dense,40,1,100,6,1.91E-14,1
sparse,40,1,100,6,1.91E-14,1
dense,40,1,100,7,2.45E-14,1
sparse,40,1,100,7,2.45E-14,0
dense,40,1,100,8,2.22E-14,1
sparse,40,1,100,8,2.22E-14,1
dense,40,1,100,9,1.61E-14,1
sparse,40,1,100,9,1.61E-14,1
dense,40,1,100,10,2.42E-14,1
sparse,40,1,100,10,2.42E-14,0
dense,40,1,100,11,2.21E-14,0
sparse,40,1,100,11,2.21E-14,1
dense,40,1,100,12,2.39E-14,2
sparse,40,1,100,12,2.39E-14,1
dense,40,1,100,13,2.29E-14,1
sparse,40,1,100,13,2.29E-14,1
dense,40,1,100,14,2.42E-14,0
sparse,40,1,100,14,2.42E-14,1
dense,40,1,100,15,2.33E-14,1
sparse,40,1,100,15,2.33E-14,0
dense,40,1,100,16,2.51E-14,1
sparse,40,1,100,16,2.51E-14,1
dense,40,1,100,17,2.48E-14,0
sparse,40,1,100,17,2.48E-14,1
dense,40,1,100,18,2.99E-14,0
sparse,40,1,100,18,2.99E-14,0
dense,40,1,100,19,2.79E-14,0
sparse,40,1,100,19,2.79E-14,0
dense,80,1,100,0,3.00E-14,2
sparse,80,1,100,0,3.00E-14,3
dense,80,1,100,1,3.43E-14,2
sparse,80,1,100,1,3.43E-14,3
dense,80,1,100,2,3.87E-14,4
sparse,80,1,100,2,3.87E-14,4
dense,80,1,100,3,3.21E-14,4
sparse,80,1,100,3,3.21E-14,4
dense,80,1,100,4,3.49E-14,3
sparse,80,1,100,4,3.49E-14,4
dense,80,1,100,5,4.11E-14,2
sparse,80,1,100,5,4.11E-14,4
dense,80,1,100,6,2.97E-14,3
sparse,80,1,100,6,2.97E-14,3
dense,80,1,100,7,3.86E-14,2
sparse,80,1,100,7,3.86E-14,2
dense,80,1,100,8,3.16E-14,2
sparse,80,1,100,8,3.16E-14,2
dense,80,1,100,9,4.22E-14,2
sparse,80,1,100,9,4.22E-14,2
dense,80,1,100,10,2.81E-14,2
sparse,80,1,100,10,2.81E-14,2
dense,80,1,100,11,2.87E-14,3
sparse,80,1,100,11,2.87E-14,2
dense,80,1,100,12,3.18E-14,3
sparse,80,1,100,12,3.18E-14,3
dense,80,1,100,13,3.60E-14,3
sparse,80,1,100,13,3.60E-14,3
dense,80,1,100,14,3.33E-14,2
sparse,80,1,100,14,3.33E-14,2
dense,80,1,100,15,2.89E-14,2
sparse,80,1,100,15,2.89E-14,2
dense,80,1,100,16,3.99E-14,2
sparse,80,1,100,16,3.99E-14,2
dense,80,1,100,17,4.66E-14,2
sparse,80,1,100,17,4.66E-14,2
dense,80,1,100,18,4.61E-14,2
sparse,80,1,100,18,4.61E-14,3
dense,80,1,100,19,2.58E-14,2
sparse,80,1,100,19,2.58E-14,4
